90212,STANDARD,Beverly Hills,Los Angeles County,12650
90213,PO BOX,Beverly Hills,Los Angeles County,998
90220,STANDARD,Compton,Los Angeles County,48220
90221,STANDARD,Compton,Los Angeles County,53090
90222,STANDARD,Compton,Los Angeles County,29960
90223,PO BOX,Compton,Los Angeles County,432
90224,PO BOX,Compton,Los Angeles County,1238
90230,STANDARD,Culver City,Los Angeles County,29240
90231,PO BOX,Culver City,Los Angeles County,1009
90232,STANDARD,Culver City,Los Angeles County,14840
90233,PO BOX,Culver City,Los Angeles County,0
90239,PO BOX,Downey,Los Angeles County,695
90240,STANDARD,Downey,Los Angeles County,24750
90241,STANDARD,Downey,Los Angeles County,42250
90242,STANDARD,Downey,Los Angeles County,40440
90245,STANDARD,El Segundo,Los Angeles County,17300
90247,STANDARD,Gardena,Los Angeles County,45380
90248,STANDARD,Gardena,Los Angeles County,10370
90249,STANDARD,Gardena,Los Angeles County,26040
90250,STANDARD,Hawthorne,Los Angeles County,89350
90251,PO BOX,Hawthorne,Los Angeles County,1571
90254,STANDARD,Hermosa Beach,Los Angeles County,17650
90255,STANDARD,Huntington Park,Los Angeles County,75380
90260,STANDARD,Lawndale,Los Angeles County,32590
90261,STANDARD,Lawndale,Los Angeles County,0
90262,STANDARD,Lynwood,Los Angeles County,66310
90263,STANDARD,Malibu,Los Angeles County,200
90264,PO BOX,Malibu,Los Angeles County,524
90265,STANDARD,Malibu,Los Angeles County,12760
90266,STANDARD,Manhattan Beach,Los Angeles County,33810
90267,PO BOX,Manhattan Beach,Los Angeles County,918
90270,STANDARD,Maywood,Los Angeles County,26290
90272,STANDARD,Pacific Palisades,Los Angeles County,20020
90274,STANDARD,Palos Verdes Peninsula,Los Angeles County,25450
90275,STANDARD,Rancho Palos Verdes,Los Angeles County,39370
90277,STANDARD,Redondo Beach,Los Angeles County,32780
90278,STANDARD,Redondo Beach,Los Angeles County,38130
90280,STANDARD,South Gate,Los Angeles County,93670
90290,STANDARD,Topanga,Los Angeles County,5410
90291,STANDARD,Venice,Los Angeles County,22120
90292,STANDARD,Marina Del Rey,Los Angeles County,19300
90293,STANDARD,Playa Del Rey,Los Angeles County,10450
90294,PO BOX,Venice,Los Angeles County,684
90295,PO BOX,Marina Del Rey,Los Angeles County,1330
90296,PO BOX,Playa Del Rey,Los Angeles County,169
90301,STANDARD,Inglewood,Los Angeles County,33620
